kingdom	phylum	ERR2683114	ERR2683115	ERR2683116	ERR2683117	ERR2683118	ERR2683119	ERR2683120	ERR2683121	ERR2683122	ERR2683123	ERR2683124	ERR2683125	ERR2683126	ERR2683127	ERR2683128	ERR2683129	ERR2683130	ERR2683131	ERR2683132	ERR2683133	ERR2683134	ERR2683135	ERR2683136	ERR2683137	ERR2683138	ERR2683139	ERR2683140	ERR2683141	ERR2683142	ERR2683143	ERR2683144	ERR2683145	ERR2683146	ERR2683147	ERR2683148	ERR2683149	ERR2683150	ERR2683151	ERR2683152	ERR2683153	ERR2683154	ERR2683155	ERR2683156	ERR2683157	ERR2683158	ERR2683159	ERR2683160	ERR2683161	ERR2683162	ERR2683163	ERR2683164	ERR2683165	ERR2683166	ERR2683167	ERR2683168	ERR2683169	ERR2683170	ERR2683171	ERR2683172	ERR2683173	ERR2683174	ERR2683175	ERR2683176	ERR2683177	ERR2683178	ERR2683179	ERR2683180	ERR2683181	ERR2683182	ERR2683183	ERR2683184	ERR2683185	ERR2683186	ERR2683187	ERR2683188	ERR2683189	ERR2683190	ERR2683191	ERR2683192	ERR2683193	ERR2683194	ERR2683195	ERR2683196	ERR2683197	ERR2683198	ERR2683199	ERR2683200	ERR2683201	ERR2683202	ERR2683203	ERR2683204	ERR2683205	ERR2683206	ERR2683207	ERR2683208	ERR2683209	ERR2683210	ERR2683211	ERR2683212	ERR2683213	ERR2683214	ERR2683215	ERR2683216	ERR2683217	ERR2683218	ERR2683219	ERR2683220	ERR2683221	ERR2683222	ERR2683223	ERR2683224	ERR2683225	ERR2683226	ERR2683227	ERR2683228	ERR2683229	ERR2683230	ERR2683231	ERR2683232	ERR2683233	ERR2683234	ERR2683235	ERR2683236	ERR2683237	ERR2683238	ERR2683239	ERR2683240	ERR2683241	ERR2683242	ERR2683243	ERR2683244	ERR2683245	ERR2683246	ERR2683247	ERR2683248	ERR2683249	ERR2683250	ERR2683251	ERR2683252	ERR2683253	ERR2683254	ERR2683255	ERR2683256	ERR2683257	ERR2683258	ERR2683259	ERR2683260	ERR2683261	ERR2683262	ERR2683263	ERR2683264	ERR2683265	ERR2683266	ERR2683267	ERR2683268	ERR2683269	ERR2683270	ERR2683271	ERR2683272	ERR2683273	ERR2683274	ERR2683275	ERR2683276	ERR2683277	ERR2683278	ERR2683279	ERR2683280	ERR2683525	ERR2683526	ERR2683527	ERR2683528	ERR2683529	ERR2683530	ERR2683531	ERR2683532	ERR2683533	ERR2683534	ERR2683535	ERR2683536	ERR2683537	ERR2683538
Eukaryota	Basidiomycota	15	7	19	32	170	0	14	2	0	2	2	3	1	1	11	15	18	70	6	31	27	22	4	5	7	5	0	234	22	24	12	22	11	29	1	6	24	3	35	5	8	12	34	8	4	2	6	1	9	14	1	16	7	3	21	5	1	13	2	4	12	11	11	5	4	2	5	9	66	8	19	23	50	7	4	22	13	63	7	19	4	6	8	5	2	2	0	0	0	14	1	0	0	0	0	9	15	4	6	1	2	1	1	5	8	6	9	76	5	4	5	4	3	10	2	35	14	4	7	4	5	7	1	18	22	66	7	3	4	7	4	1	2	14	5	4	10	9	1	6	30	7	25	1	1	7	0	5	3	6	0	5	4	2	5	8	2	10	5	23	0	33	6	4	5	1	201	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Eukaryota	Blastocladiomycota	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	4	1	48	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	3	3	0	0	0	1	2	0	1	0	0	0	0	0	1	3	0	0	2	0	1	0	0	4	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Brachiopoda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Bryozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Chlorophyta	38	539	0	7	11	9	132	1	18	34	1	793	204	5	1	7	605	13	68	12	50	5	6	13	1	8	20	2	5	9	4	4	6	26	4	9	45	7	6	31	7	15	3	3	9	1	4	3	3	84	20	13	16	16	31	42	6	56	3	10	10	10	16	3	8	29	8	10	17	24	24	54	26	10	15	12	3	11	2	4	2	4	13	9	31	6	0	0	3	11	1	0	0	0	0	1	12	0	83	1	2	5	8	6	4	2	12	16	6	13	3	2	0	46	1	12	5	1	5	1	7	3	30	45	36	26	31	7	44	16	7	18	24	6	9	4	2	4	3	4	17	27	10	2601	48	52	7	8	2	6	9	18	32	3	320	8	0	891	15	7	4	8	4	11	6	0	44	0	0	0	0	0	1	0	5	3	1	9	6	1	0
Eukaryota	Chordata	6	1	4	1	19	6	23	8	10	23	0	2	1	3	22	52	2	6	25	12	33	19	8	11	570	15	0	19	4	4	11	18	7	25	1	5	5	7	40	2	10	6	77	6	5	3	29	3	2	20	4	5	2	3	18	46	3	6	3	16	19	501	13	31	8	5	3	31	46	27	39	30	64	12	141	16	34	30	36	105	411	2	7	4	2	5	4	0	1	9	0	2	1	0	1	2	12	4	0	8	3	4	1	0	2	7	15	9	4	3	4	2	35	2160	14	21	6	4	5	4	6	16	1	73	17	55	53	23	17	104	8	27	0	15	4	5	4	5	4	7	20	66	26	3	0	8	3	4	3	10	2	75	11	2	81	3	13	50	6	11	14	3	0	16	0	0	3063	2	0	0	0	0	1	0	0	0	0	0	2	0	0
Eukaryota	Chromerida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Chytridiomycota	0	11	0	0	1	0	0	0	0	1	0	1	0	3	6	0	1372	1	93	2	3	4	0	3	3	0	5	2	0	0	1	3	9	7	1	0	2	1	0	0	1	8	0	5	1	0	1	0	1	3	0	0	1	2	2	26	0	1	0	12	4	0	0	0	1	1	10	0	1	2	9	1	0	1	1	3	2	1	4	0	1	1	1	6	0	1	1	0	0	0	0	0	1	0	0	2	6	0	3	2	6	0	0	0	1	1	0	0	3	0	1	2	0	0	0	5	0	1	6	2	0	0	1	11	0	1	11	0	0	2	2	12	1	2	16	0	2	0	0	3	1	0	2	91	0	3	0	0	1	0	0	7	1	0	1	0	0	102	4	4	0	3	0	0	0	1	11	1	0	0	0	0	0	0	0	3	5	3	7	0	0
Eukaryota	Cnidaria	0	0	0	2	5	0	0	0	0	0	0	1	1	0	0	0	3	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	1	0	1	0	3	2	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Colponemidia	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Cryptomycota	13	7	4	4	7	10	103	2	2	8	1	0	0	5	3	0	187	8	13	33	27	5	21	23	10	6	7	3	9	22	7	6	223	8	42	57	20	13	11	16	41	74	5	5	7	10	10	0	3	37	10	4	13	8	12	26	0	62	2	15	15	6	9	2	16	1	32	14	35	607	7	5	10	7	22	20	1	14	9	2	4	20	17	10	18	10	1	7	8	8	1	2	1	1	3	15	3	2	60	4	10	5	12	12	15	51	33	10	9	9	7	203	7	36	16	9	4	7	101	21	31	91	37	6	10	48	67	6	3	3	11	57	13	29	180	8	2	9	6	4	5	12	6	1	2	200	0	7	12	5	4	3	6	4	2	4	0	35	17	21	85	58	9	7	15	6	3	0	0	1	1	2	1	0	0	1	0	4	1	0	0
Eukaryota	Echinodermata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Entoprocta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Entorrhizomycota	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Euglenida	1	6	2	0	0	2	149	0	0	3	8	70	7	2	3	1	241	1	25	2	1	2	1	1	1	3	1	59	5	0	2	0	3	10	0	4	4	1	2	3	1	2	8	7	1	2	2	0	0	1	1	0	0	0	2	18	1	1	2	2	0	5	14	4	0	6	4	0	2	1	15	1	0	0	3	1	0	2	26	0	0	1	2	8	1	0	1	0	0	2	0	0	0	0	0	3	2	0	0	0	25	2	9	4	1	4	0	3	2	5	0	2	3	2	4	4	0	0	0	3	6	7	18	4	1	7	0	0	0	0	2	0	3	0	8	4	0	1	2	16	2	11	6	8	0	1	2	0	2	0	3	8	0	0	0	1	0	79	0	2	2	3	2	2	0	0	10	1	0	0	0	0	0	0	0	1	1	1	1	0	0
Eukaryota	Eustigmatophyceae	0	34	0	0	0	0	0	0	1	0	0	6	3	1	0	0	37	0	7	2	0	0	1	0	0	0	2	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	23	9	3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	45	0	1	2	0	0	0	1	0	0	0	0	47	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota	Gastrotricha	0	31	0	0	0	0	0	0	0	3	0	0	0	1	1	0	219	4	447	0	0	0	0	2	2	0	0	2	3	0	0	0	9	2	1	0	2	1	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	1	1	0	0	0	0	0	23	1	0	32	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	2	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	3	1	1	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	3	0	0	2	0	0
Eukaryota	Gnathostomulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Haplosporidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Hemichordata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Microsporidia	0	7	0	0	2	3	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	6	0	5	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Mollusca	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	10	0	3	0	0	0	0	0	0	0	1	0	1	1	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	7	0	0	0	3	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	2	0	0	0	0	1	9	0	1	0	0	0	1	1	0	0	3	0	1	3	0	0	0	1	2	0	1	0	0	1	0	0	9	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	1	3	0	1	0	2	0	2	0	0	138	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota	Mucoromycota	1	2	0	4	4	0	2	0	0	0	2	0	0	1	4	0	10	3	6	3	0	2	0	0	8	0	0	1	3	1	0	3	1	2	1	1	5	1	3	0	0	2	3	2	0	0	0	0	2	1	2	2	5	0	5	0	2	2	0	2	2	0	3	1	0	0	1	0	4	1	0	0	3	2	1	2	4	2	0	0	4	0	0	1	2	2	0	0	0	0	0	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	1	2	0	1	0	2	1	0	0	3	5	0	2	0	0	0	1	0	0	1	1	0	1	2	1	1	0	1	1	2	0	0	0	0	2	0	0	0	0	0	0	0	1	1	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Nematoda	182	170	41	146	494	110	1392	37	74	43	52	33	13	27	81	66	76	548	512	1006	536	147	137	1958	1371	402	41	156	726	385	977	117	1066	732	182	957	1365	582	846	815	1662	542	673	708	318	136	298	7	257	427	84	145	53	27160	445	40	15	110	115	3291	274	477	1293	676	88	33	152	317	357	63	77	75	211	460	214	365	234	86	115	151	82	113	203	762	453	87	19	96	34	803	26	17	32	22	35	308	490	39	50	183	85	34	734	524	914	971	1178	1238	559	198	431	1135	375	574	494	640	296	185	516	123	440	912	503	864	633	1260	107	325	1327	99	418	348	52	432	88	313	117	588	620	452	909	1364	1623	46	28	141	89	103	209	394	251	211	168	45	53	66	85	3	188	330	600	1205	18	943	44	36	41	3	2	6	7	3	5	1	6	26	28	27	25	0	3
Eukaryota	Phaeophyceae	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	3	0	0	3	0	1	4	0	0	4	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	8	0	38	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	2	0	1	3	0	0	0	0	0	0	1	3	2	0	2	0	2	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	5	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Picozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Pinguiophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Placozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Platyhelminthes	2	2	1	23	31	0	0	0	0	1	1	0	1	1	29	7	111	2	98	1	1	9	2	1	0	0	1	0	0	3	0	0	0	2	3	3	5	2	6	0	1	0	0	0	1	0	10	0	4	25	70	0	0	7	1	14	1	6	0	2	0	0	0	0	3	0	5	2	19	2	3	76	8	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	47	1	0	0	2	0	1	2	1	3	1	0	0	2	0	19	0	2	0	0	1	0	0	0	1	238	73	5	0	2	5	4	1	5	0	4	1	0	0	0	1	5	0	1	0	6	1	1	3	0	0	0	0	7	0	1	0	0	2	2	20	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
Eukaryota	Porifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Priapulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	Rotifera	49	92	0	6	36	28	47	2	6	12	11	4	1	7	12	0	399	9	81	17	129	8	21	20	9	24	15	218	65	4	35	40	683	95	54	18	46	9	39	4	36	5	21	217	19	6	10	6	8	43	19	8	10	16	56	3	2	12	11	99	9	49	57	64	5	1	92	8	146	110	100	18	72	30	19	8	9	93	10	27	13	12	15	88	3	9	3	1	0	9	4	0	1	2	2	6	78	13	17	3	5	2	34	4	62	231	29	29	56	20	3	34	9	8	37	29	15	8	18	8	46	23	60	52	18	42	10	12	18	30	36	222	2	15	80	5	12	34	5	872	26	127	105	9	8	20	3	11	0	12	19	86	26	5	5	3	6	75	1	73	25	179	3	11	0	6	12	0	0	0	3	1	0	0	0	8	3	1	3	0	0
Eukaryota	Streptophyta	175	230	65	179	279	9	318	43	9	18	15	7	11	17	110	39	970	37	167	59	97	159	12	111	98	30	8	471	104	30	144	39	25	85	22	33	126	58	72	21	95	23	130	75	39	52	260	16	113	406	57	16	54	169	80	28	7	128	25	184	210	124	71	34	18	60	199	537	710	613	262	532	995	117	33	386	20	48	59	36	40	47	53	91	98	44	5	7	2	34	11	8	5	3	4	67	84	40	12	14	16	6	28	27	11	55	72	62	37	24	14	38	29	125	76	282	72	242	13	24	54	55	16	249	427	160	15	21	22	18	52	40	1	42	14	63	61	159	52	15	48	69	123	21	5	26	10	15	35	64	30	76	23	30	17	18	87	285	51	86	405	122	17	124	15	11	71	1	0	1	1	0	0	0	0	7	6	7	12	0	0
