,study_id,Actinobacteria,Chloroflexi,Firmicutes,Gemmatimonadetes,Planctomycetes,Proteobacteria,Verrucomicrobia,Crenarchaeota,Euryarchaeota,Parvarchaeota,Acidobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Caldiserica,Caldithrix,Chlamydiae,Chlorobi,Cyanobacteria,Deferribacteres,Elusimicrobia,Fibrobacteres,Fusobacteria,Lentisphaerae,Nitrospirae,Spirochaetes,Synergistetes,Tenericutes,Thermi,Thermotogae,Dictyoglomi,Poribacteria,Chrysiogenetes,Thaumarchaeota,Balneolaeota,Calditrichaeota,Ignavibacteriae,Kiritimatiellaeota,Nitrospinae,Thermodesulfobacteria,Annelida,Apicomplexa,Arthropoda,Ascomycota,Bacillariophyta,Basidiomycota,Brachiopoda,Chlorophyta,Chordata,Cryptomycota,Echinodermata,Euglenida,Haplosporidia,Mollusca,Mucoromycota,Nematoda,Phaeophyceae,Picozoa,Platyhelminthes,Rotifera,Streptophyta,Tardigrada,Zoopagomycota,Nanoarchaeota,Rhodothermaeota,Blastocladiomycota,Bryozoa,Chromerida,Chytridiomycota,Cnidaria,Colponemidia,Entoprocta,Entorrhizomycota,Eustigmatophyceae,Gastrotricha,Gnathostomulida,Hemichordata,Microsporidia,Pinguiophyceae,Placozoa,Porifera,Priapulida,Xanthophyceae,Xenacoelomorpha,Ciliophora,Euglenozoa,Coprothermobacterota,Cercozoa,Discosea,Endomyxa,Evosea,Fornicata,Haptista,Preaxostyla,Rhodophyta,Tubulinea
ERR2683140,MGYS00003139,1570,821,20000,8,122,23231,801,0,130,0,451,0,36,7713,36,0,173,0,215,10,19,13,114,50,36,356,2475,323,0,7,0,0,0,0,1,0,88,408,4,0,0,0,8,13,37,0,0,20,0,7,0,1,0,0,0,41,0,0,1,15,8,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683141,MGYS00003139,1075,60,22843,7,115,58913,456,0,63,0,73,0,79,7479,3,0,9,0,21,0,44,33,855,19,5,90,72,109,0,0,0,0,0,0,0,2,16,32,0,0,0,1,25,41,0,234,0,2,19,3,0,59,0,0,1,156,3,0,0,218,471,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683143,MGYS00003139,5243,52,26992,61,26,49329,380,0,259,0,32,0,2,2249,3,0,20,0,19,0,2,11,4920,1,1,13,521,428,0,7,0,0,0,0,0,1,7,16,0,0,0,4,39,155,0,24,0,9,4,22,0,0,0,0,1,385,0,0,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683144,MGYS00003139,1757,84,22921,13,36,30712,361,0,387,0,46,0,14,6148,2,0,17,0,13,0,7,24,1932,4,4,25,200,218,0,2,0,0,0,0,0,0,6,24,1,0,1,1,36,249,0,12,0,4,11,7,0,2,0,1,0,977,3,0,0,35,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683145,MGYS00003139,2248,117,20845,8,28,29961,358,1,139,0,183,0,9,7095,16,0,40,1,14,0,11,22,331,19,6,159,486,100,0,1,0,0,0,0,0,0,18,52,0,0,3,0,94,39,0,22,0,4,18,6,0,0,0,1,3,117,0,0,0,40,39,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683146,MGYS00003139,1329,509,4349,111,360,39995,1612,0,96,0,191,0,12,20505,3,0,98,2,141,0,27,89,328,15,36,140,123,67,0,15,0,0,0,0,0,0,423,81,0,0,1,4,54,26,0,11,0,6,7,223,0,3,0,1,1,1066,1,0,0,683,25,8,38,0,0,0,0,0,9,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683147,MGYS00003139,3732,427,22626,97,74,21621,405,1,208,0,120,0,12,5361,19,0,66,5,19,0,3,16,3684,6,0,89,203,175,0,8,0,0,0,0,0,4,40,202,0,0,4,0,207,587,1,29,0,26,25,8,0,10,0,2,2,732,4,0,2,95,85,12,2,0,2,0,0,0,7,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683160,MGYS00003139,2814,675,28627,44,74,20674,935,1,828,0,65,0,19,2936,9,0,47,1,72,11,2,22,537,3,5,78,549,353,0,1,0,0,0,0,0,7,16,56,0,0,3,1,864,180,0,6,0,4,29,10,1,2,0,0,0,298,1,0,10,10,260,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683170,MGYS00003139,789,287,2394,6,2,112293,30,0,34,0,175,0,13,4979,17,0,6,0,2,0,0,0,187,1,42,23,68,15,0,0,0,0,0,0,0,1,4,18,0,2,0,0,56,107,1,1,0,6,3,0,0,1,0,0,2,15,0,0,1,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683172,MGYS00003139,6678,109,59645,12,23,21932,289,0,214,0,49,0,9,5214,8,0,12,0,30,0,5,19,287,6,2,57,147,378,0,2,0,0,0,0,0,1,27,36,0,0,1,0,37,84,0,2,0,3,3,2,0,2,0,0,0,115,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683173,MGYS00003139,4970,96,41028,54,46,14488,572,0,790,0,26,0,10,8670,1,0,25,2,62,0,6,50,1859,17,9,89,251,882,0,0,0,0,0,0,0,0,11,37,0,0,224,5,298,151,9,4,0,10,16,15,0,2,0,3,2,3291,0,0,2,99,184,0,1,0,0,1,0,0,12,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683174,MGYS00003139,4097,904,31158,68,37,11978,483,1,1560,0,95,0,21,6287,10,0,30,0,24,0,8,24,521,9,33,157,666,368,0,6,0,0,0,0,0,1,17,356,0,0,5,1,28,371,0,12,0,10,19,15,0,0,0,0,2,274,0,0,0,9,210,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683177,MGYS00003139,1247,23,13833,5,9,17947,301,0,137,0,18,0,0,5242,0,0,15,0,38,0,7,33,1168,12,16,56,95,181,0,0,0,0,0,0,0,0,12,22,0,0,1,0,47,75,0,5,0,3,31,2,0,4,0,0,1,676,0,0,0,64,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683179,MGYS00003139,1798,91,20427,11,17,80748,81,0,107,0,37,0,4,2495,4,0,53,0,51,3,5,14,419,7,37,65,67,151,0,2,0,0,0,0,0,0,27,39,0,0,0,0,27,48,0,2,0,29,5,1,1,6,0,0,0,33,0,0,0,1,60,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683186,MGYS00003139,5069,318,25440,25,38,12852,281,1,504,0,210,0,15,5274,19,0,46,2,18,0,6,45,327,13,4,200,172,333,0,0,0,0,0,0,0,4,14,76,0,0,24,10,61,183,3,50,1,26,64,10,0,0,0,1,3,211,3,0,8,72,995,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683188,MGYS00003139,1484,391,11526,8,116,40453,239,1,467,0,375,0,24,5323,172,0,329,0,60,3,2,7,172,1,3,65,447,58,0,5,0,0,0,2,0,1,50,52,0,0,0,4,3011,20,0,4,0,15,141,22,0,3,0,0,1,214,0,0,1,19,33,0,326,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683189,MGYS00003139,1866,119,14385,9,55,26356,342,0,209,0,89,0,18,4027,16,0,19,0,22,0,4,22,3861,6,11,48,284,108,0,1,0,0,0,1,0,2,25,35,0,0,6,4,84,545,1,22,0,12,16,20,0,1,0,1,2,365,0,0,2,8,386,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683191,MGYS00003139,7466,130,29415,5,43,34133,435,2,270,0,109,0,6,4582,9,0,64,0,53,4,11,22,807,6,7,76,459,166,0,2,0,0,0,8,0,0,60,51,0,0,17,1,37,69,5,63,0,11,30,14,0,2,0,1,2,86,0,0,2,93,48,0,1,0,0,4,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683192,MGYS00003139,1710,4018,17573,35,378,15853,633,0,149,0,602,0,38,8811,22,0,20,10,81,0,64,343,610,32,191,174,170,275,0,13,0,0,0,2,0,28,251,99,0,0,1,1,62,37,1,7,0,2,36,9,0,26,0,0,0,115,0,0,0,10,59,0,1,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683193,MGYS00003139,1662,252,7919,6,57,69288,281,0,139,0,157,0,31,4919,35,0,60,1,27,3,9,45,260,17,11,163,100,65,0,3,0,0,0,0,0,0,40,99,0,0,5,1,57,31,0,19,0,4,105,2,0,0,0,0,0,151,0,0,0,27,36,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683194,MGYS00003139,531,26,3496,6,7,65198,44,0,38,0,28,0,4,2042,3,0,17,0,6,0,5,1,150,0,2,20,55,37,0,0,0,0,0,0,0,0,7,8,1,0,0,0,30,23,0,4,0,2,411,4,0,0,0,0,4,82,2,0,0,13,40,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683195,MGYS00003139,4553,541,15566,6,59,53956,766,1,164,0,427,0,26,2697,82,0,102,1,88,1,1,10,267,7,12,79,488,108,0,0,0,0,0,0,0,3,54,149,0,0,2,0,48,20,1,6,0,4,2,20,0,1,0,0,0,113,0,0,0,12,47,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683196,MGYS00003139,3684,139,16309,13,54,43323,475,2,143,0,161,0,9,10592,5,0,40,2,17,0,4,11,5741,4,5,39,389,87,0,5,0,0,0,0,0,0,38,131,0,0,2,0,93,126,0,8,0,13,7,17,0,2,0,0,0,203,0,0,0,15,53,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683199,MGYS00003139,1364,445,8274,24,100,13298,496,0,216,0,847,0,55,5773,10,0,8,0,56,1,13,220,592,6,16,165,173,239,0,1,0,0,0,0,0,1,153,52,0,0,5,0,7,13,0,2,0,6,5,10,0,0,0,0,2,87,0,0,1,9,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683200,MGYS00003139,670,69,17405,0,14,86374,303,0,50,0,75,0,3,23172,0,0,8,8,61,3,23,296,2195,45,42,180,111,166,0,0,0,0,0,0,1,0,28,50,0,0,0,2,10,18,0,0,0,0,4,1,0,1,0,0,0,19,0,0,0,3,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683203,MGYS00003139,2655,137,38429,147,29,43981,315,1,157,0,78,0,1,4235,6,0,13,5,12,1,6,23,3079,5,5,25,341,446,0,0,0,0,0,0,0,0,6,57,0,0,1,0,44,75,0,14,0,11,9,8,0,2,0,0,0,803,0,0,0,9,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683204,MGYS00003139,148,33,4609,0,6,92456,26,0,24,0,14,0,0,663,1,0,9,0,6,0,0,3,379,2,1,8,377,12,0,0,0,0,0,0,0,0,10,15,0,0,0,0,6,11,0,1,0,1,0,1,0,0,0,0,0,26,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683205,MGYS00003139,110,31,4643,1,5,88170,22,0,27,0,12,0,0,526,1,0,5,0,4,0,3,7,114,4,0,8,205,6,0,0,0,0,0,0,0,0,2,14,0,0,0,0,18,6,0,0,0,0,2,2,0,0,0,0,0,17,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683208,MGYS00003139,107,32,4390,0,11,63306,50,0,17,0,17,0,2,617,0,0,7,0,9,1,1,2,117,1,2,3,665,12,0,0,0,0,0,0,0,0,4,39,0,0,0,0,3,7,0,0,0,0,1,3,0,0,0,0,0,35,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683211,MGYS00003139,1058,1457,19715,6,185,4417,1239,32,3868,0,240,0,127,8793,51,0,87,1,41,4,15,49,94,37,11,517,2872,460,0,241,0,0,0,0,0,4,165,759,0,0,0,0,34,10,0,4,0,0,4,2,0,0,0,0,0,39,0,0,0,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683213,MGYS00003139,2792,122,21261,12,37,15330,534,0,155,0,48,0,22,3075,2,0,22,0,7,0,2,15,3747,2,5,11,289,374,0,1,0,0,0,0,0,0,22,14,0,0,0,0,24,135,0,1,0,1,8,4,0,0,0,6,0,183,0,0,1,3,14,3,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683214,MGYS00003139,3002,645,27131,40,74,44363,845,0,188,0,91,0,78,9342,3,0,45,4,25,0,15,22,960,4,2,46,3280,165,0,0,0,0,0,0,0,0,50,160,0,0,0,0,29,24,0,2,0,2,3,10,0,25,0,0,0,85,0,0,0,5,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683215,MGYS00003139,892,47,3250,3,4,78968,58,1,36,0,16,3,4,1337,2,0,17,0,6,0,0,3,383,3,0,12,152,42,0,1,0,0,0,0,0,0,245,8,0,0,0,0,25,3,0,1,0,5,4,5,0,2,0,0,0,34,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683218,MGYS00003139,1926,72,12959,23,39,24661,383,0,143,0,47,0,21,6838,0,0,16,1,9,0,1,12,2303,5,8,16,77,216,0,0,0,0,2,0,0,0,20,27,0,0,0,0,69,112,0,8,0,4,2,15,0,1,0,0,0,914,0,0,1,62,11,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683219,MGYS00003139,2492,436,25850,53,125,24803,685,3,837,0,89,0,26,5082,12,0,77,0,30,1,11,24,2016,24,4,105,814,355,0,454,0,0,0,0,1,2,33,202,0,0,1,2,82,75,1,6,0,2,7,51,0,4,0,0,0,971,1,0,2,231,55,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683220,MGYS00003139,7063,160,56126,72,47,21131,1737,0,597,0,76,0,16,5812,8,0,32,0,20,1,1,16,3796,7,6,55,198,1193,0,10,0,0,0,0,1,1,26,70,1,0,1,4,59,249,0,9,0,12,15,33,0,0,0,0,3,1178,0,0,1,29,72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683221,MGYS00003139,2112,94,16233,11,66,23989,426,0,593,0,148,0,7,6169,19,0,25,0,46,0,22,119,1427,24,3,195,105,142,0,0,0,0,0,0,0,0,32,41,1,0,9,4,206,213,0,76,0,16,9,10,0,3,0,2,1,1238,1,0,3,29,62,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683222,MGYS00003139,2375,146,15741,28,33,33812,330,0,265,0,59,0,6,5304,1,0,15,0,160,0,2,7,2116,3,18,38,127,130,0,0,0,0,0,2,1,0,24,31,0,0,35,0,76,137,1,5,0,6,4,9,0,2,0,0,0,559,0,0,1,56,37,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683223,MGYS00003139,2198,149,21412,9,62,31364,315,0,174,0,106,0,44,4322,4,0,20,1,15,1,6,31,1501,5,2,49,291,94,0,0,0,0,0,0,0,1,34,58,0,0,3,0,18,116,1,4,0,13,3,9,0,5,0,0,0,198,0,0,0,20,24,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683225,MGYS00003139,863,139,10663,25,28,30704,209,0,116,0,82,0,3,6889,14,0,58,5,5,0,1,10,2521,6,8,42,218,94,0,6,0,0,0,0,0,0,5,39,0,0,4,0,145,170,0,4,0,2,2,203,0,2,0,0,0,1135,0,0,2,34,38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683227,MGYS00003139,5948,588,36842,6,113,15478,2492,5,1231,0,458,0,22,3968,1,0,122,5,92,3,42,74,1309,46,5,423,2969,805,0,5,0,0,0,4,0,0,13,880,0,0,0,9,269,97,0,10,0,46,2160,36,4,2,0,9,2,574,0,0,19,8,125,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683228,MGYS00003139,2171,71,27077,55,20,20175,465,1,363,0,39,0,5,3164,6,0,12,2,14,1,6,25,3786,3,11,33,353,276,0,0,0,0,0,0,0,0,12,33,0,0,2,1,139,145,0,2,0,1,14,16,0,4,0,0,1,494,1,0,0,37,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683231,MGYS00003139,2038,153,20312,19,37,22675,318,0,328,0,56,0,12,5375,4,0,13,2,8,0,2,34,3508,21,1,38,408,156,0,0,0,0,0,0,0,0,26,40,0,0,0,0,45,285,0,4,0,1,4,7,0,0,0,0,1,185,0,0,0,8,242,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683232,MGYS00003139,1423,153,10851,30,68,23269,269,0,115,0,98,0,20,9008,1,0,37,2,11,1,3,94,1262,14,6,86,158,173,0,0,0,0,0,0,0,0,33,46,0,0,0,0,68,150,1,7,0,5,5,101,0,0,0,0,0,516,0,0,1,18,13,0,3,0,0,1,0,0,6,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683233,MGYS00003139,2047,177,17852,14,41,35018,391,2,186,0,87,0,13,4371,8,0,37,0,8,1,7,10,3001,14,3,40,278,163,0,0,0,0,0,0,0,0,31,22,0,0,0,2,7,196,0,4,0,1,4,21,0,3,0,1,2,123,0,0,0,8,24,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683238,MGYS00003139,8379,409,51731,46,107,26815,1673,0,1126,0,185,0,10,6175,11,0,44,4,137,1,41,39,581,52,8,176,407,1077,0,0,0,0,0,4,0,0,7,241,0,0,3,12,350,117,2,22,0,36,17,10,0,1,0,0,5,633,0,0,73,18,427,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683241,MGYS00003139,821,100,8166,5,23,159708,290,0,80,0,53,0,2,1928,3,0,20,1,23,2,1,10,376,0,1,18,283,44,0,7,0,0,0,0,0,1,1,28,0,0,0,1,35,28,0,3,0,7,23,6,0,0,0,0,0,325,0,0,2,12,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683244,MGYS00003139,1443,151,15315,34,104,33070,339,0,169,0,63,0,44,8267,5,0,20,1,19,2,5,15,2057,1,17,36,265,185,0,3,0,0,0,0,0,1,18,42,0,0,4,0,228,93,0,4,0,7,8,11,0,2,0,1,1,418,0,0,1,36,52,0,3,0,2,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683245,MGYS00003139,2089,776,16550,49,657,29409,711,0,182,0,626,0,114,6649,12,0,230,22,41,3,38,76,883,10,50,134,413,120,0,0,0,0,0,0,0,4,317,165,0,0,5,0,11,52,0,1,0,18,27,57,0,0,0,2,0,348,0,0,5,222,40,14,0,0,1,0,0,0,12,2,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683246,MGYS00003139,970,735,22993,46,84,18280,446,2,552,0,306,0,14,37078,42,0,49,2,99,1,79,50,2371,144,20,848,421,2528,0,36,0,0,2,2,0,0,147,369,0,0,0,0,6,21,0,2,0,24,0,13,0,3,0,0,0,52,0,0,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683249,MGYS00003139,1067,172,24774,70,30,28572,329,0,171,0,63,0,8,5385,1,0,27,33,12,0,3,15,2493,4,9,40,327,104,0,0,0,0,0,0,0,0,11,63,0,0,0,0,21,240,0,4,0,4,5,8,0,4,0,0,0,313,2,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683251,MGYS00003139,2620,267,42867,48,56,27854,661,0,433,0,63,1,23,8522,3,0,39,0,34,0,2,20,2740,8,6,110,642,608,0,1,0,0,0,0,0,0,14,122,0,0,1,0,81,207,0,9,0,4,5,9,0,1,0,0,2,588,2,0,0,34,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683252,MGYS00003139,1536,242,24559,8,33,17385,662,1,182,0,75,0,9,5303,0,0,27,0,60,0,10,74,1213,19,9,154,562,506,0,1,0,0,0,0,0,0,26,100,0,0,1,3,31,62,0,1,0,3,4,6,0,2,0,0,1,620,0,0,1,5,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683254,MGYS00003139,2996,116,13387,54,40,46338,168,0,108,0,92,0,8,7933,3,0,20,2,15,0,0,8,1008,2,3,22,141,78,0,0,0,0,0,1,0,0,12,52,0,0,1,2,216,474,1,30,0,17,20,5,0,2,0,0,0,909,0,0,0,26,48,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683255,MGYS00003139,2519,381,32520,74,154,68401,608,1,599,0,185,0,18,2747,23,0,43,1,32,2,3,8,4379,2,4,53,1957,185,0,0,0,0,0,0,0,2,24,145,1,0,0,0,437,145,2,7,0,27,66,12,0,11,0,0,1,1364,3,0,1,127,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683257,MGYS00003139,4396,206,8138,20,60,58043,1392,0,270,0,209,0,37,3402,33,0,88,1,38,0,12,26,145,53,7,228,301,108,0,0,0,0,0,0,0,1,97,1285,1,0,0,2,23,17,0,1,0,2601,3,1,0,8,0,0,2,46,0,0,6,9,21,0,1,0,0,4,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683259,MGYS00003139,4559,271,24157,41,141,43288,854,0,190,0,63,0,15,3169,14,0,34,0,108,0,3,10,1124,3,1,20,589,199,0,0,0,0,0,0,0,0,21,45,0,0,0,1,36,112,1,7,0,52,8,200,0,1,0,0,0,141,1,0,1,20,26,0,0,0,0,0,0,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683261,MGYS00003139,1190,126,24438,14,62,43200,466,1,265,0,62,0,12,4849,18,0,25,1,24,2,19,30,1347,30,3,84,1104,334,0,1,0,0,0,0,0,0,15,87,0,0,0,1,18,19,1,5,0,8,4,7,0,0,0,0,0,103,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683264,MGYS00003139,587,168,24002,11,54,37444,305,0,119,0,403,0,14,10878,23,0,73,2,42,6,8,20,246,6,44,264,828,52,0,0,0,0,0,0,0,0,44,130,0,0,0,0,18,284,0,0,0,9,2,4,0,3,0,0,0,251,0,0,0,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683265,MGYS00003139,1442,120,29283,35,80,25747,389,0,69,0,144,0,10,17805,7,0,16,1,171,4,50,218,808,78,7,310,146,361,0,1,0,0,0,3,0,0,47,54,0,0,37,3,90,16,5,5,1,18,75,3,0,8,0,5,0,211,1,0,7,86,76,2,0,0,0,0,0,0,7,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683268,MGYS00003139,688,218,14279,5,35,26356,498,1,154,0,342,0,14,4081,11,0,89,0,58,1,5,8,181,28,2,87,1444,191,0,4,0,0,0,0,0,1,6,341,1,0,0,0,1940,25,0,5,0,320,81,2,0,0,0,0,0,53,0,0,0,5,17,0,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683273,MGYS00003139,2864,235,19018,33,36,124980,356,1,210,0,86,0,21,7195,16,0,47,0,21,0,0,23,404,0,3,57,187,118,0,0,0,0,0,0,0,0,25,69,1,0,8,0,77,107,0,23,0,7,11,21,0,2,0,1,0,330,2,0,0,73,86,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
